"","kegg.name","id","grpvar","EMO","MEM","MMO","KO","names","Pathway","Bamboo","Larval food","BvL","sBvL","food_indicator"
"217","K15509_sulfopropanediol 3-dehydrogenase [EC:1.1.1.308]","K15509","variable:Microbe_treatment",0.242085409444795,0.323126337106818,-0.552888706340507,"K15509","sulfopropanediol 3-dehydrogenase [EC:1.1.1.308]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",1.06774482433508,-1.06026278413481,2.12800760846989,2.9396508092806,"Bamboo"
"218","K15521_D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250]","K15521","variable:Microbe_treatment",0.306968616100627,0.310471127268877,-0.590397506957314,"K15521","D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",0.642206683657827,-0.625787756471434,1.26799444012926,1.75006037923917,"Bamboo"
"219","K15642_myxalamid-type polyketide synthase MxaD","K15642","variable:Microbe_treatment",0.804538110056607,1.1781841689298,-2.09285282769102,"K15642","myxalamid-type polyketide synthase MxaD","Metabolism; Metabolism of terpenoids and polyketides; Type I polyketide structures | Brite Hierarchies; Protein families: metabolism; Polyketide biosynthesis proteins",1.86757270505079,-1.93443941801849,3.80201212306928,5.25517320326428,"Bamboo"
"220","K15669_D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase [EC:2.7.7.71]","K15669","variable:Microbe_treatment",-0.132876278666258,0.23159681400936,-0.25348782015126,"K15669","D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase [EC:2.7.7.71]","Metabolism; Glycan biosynthesis and metabolism; Lipopolysaccharide biosynthesis",0.777229163409838,-0.871197455875304,1.64842661928514,2.27628311194086,"Bamboo"
"221","K15852_LuxR family transcriptional regulator, transcriptional activator of the bioluminescence operon","K15852","variable:Microbe_treatment",0.0465123901493612,0.147085303886346,-0.412090006249013,"K15852","LuxR family transcriptional regulator, transcriptional activator of the bioluminescence operon","Cellular Processes; Cellular community - prokaryotes; Quorum sensing | Brite Hierarchies; Protein families: genetic information processing; Transcription factors",0.684735352623302,-0.817394845364067,1.50213019798737,2.07392246313715,"Bamboo"
"222","K15855_exo-1,4-beta-D-glucosaminidase [EC:3.2.1.165]","K15855","variable:Microbe_treatment",0.317646434595387,0.384185661362756,-0.729154597624633,"K15855","exo-1,4-beta-D-glucosaminidase [EC:3.2.1.165]","Metabolism; Carbohydrate metabolism; Amino sugar and nucleotide sugar metabolism",1.08102286962454,-1.0976119622785,2.17863483190304,3.0096795747841,"Bamboo"
"223","K15891_NAD+-dependent farnesol dehydrogenase [EC:1.1.1.354]","K15891","variable:Microbe_treatment",0.495274852561374,0.597207049589564,-1.25851434086156,"K15891","NAD+-dependent farnesol dehydrogenase [EC:1.1.1.354]","Metabolism; Metabolism of terpenoids and polyketides; Terpenoid backbone biosynthesis | Metabolism; Metabolism of terpenoids and polyketides; Sesquiterpenoid and triterpenoid biosynthesis",0.68409975578723,-0.784907783652121,1.46900753943935,2.02810642324758,"Bamboo"
"224","K15918_D-glycerate 3-kinase [EC:2.7.1.31]","K15918","variable:Microbe_treatment",0.466903770430214,0.140820749938012,-0.778904704289105,"K15918","D-glycerate 3-kinase [EC:2.7.1.31]","Metabolism; Carbohydrate metabolism; Glyoxylate and dicarboxylate metabolism | Metabolism; Lipid metabolism; Glycerolipid metabolism | Metabolism; Amino acid metabolism; Glycine, serine and threonine metabolism",0.863614503884356,-0.96754802967379,1.83116253355815,2.52904772397984,"Bamboo"
"225","K15924_glucuronoarabinoxylan endo-1,4-beta-xylanase [EC:3.2.1.136]","K15924","variable:Microbe_treatment",0.325035743384959,0.214116463334411,-0.682772840647733,"K15924","glucuronoarabinoxylan endo-1,4-beta-xylanase [EC:3.2.1.136]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",0.717396170540579,-0.804596677739401,1.52199284827998,2.10139694791619,"Bamboo"
"226","K15972_tetracenomycin A2 monooxygenase-dioxygenase [EC:1.14.13.200]","K15972","variable:Microbe_treatment",-0.110384995260409,0.135296258635683,-0.341770144383429,"K15972","tetracenomycin A2 monooxygenase-dioxygenase [EC:1.14.13.200]","Metabolism; Metabolism of terpenoids and polyketides; Biosynthesis of type II polyketide products",0.668216457663563,-0.860600061457877,1.52881651912144,2.11083560982228,"Bamboo"
"227","K15979_staphylococcal nuclease domain-containing protein 1","K15979","variable:Microbe_treatment",0.692451451057555,0.417190806405579,-1.38303467760981,"K15979","staphylococcal nuclease domain-containing protein 1","Human Diseases; Cancers: Overview; Viral carcinogenesis",0.451000111724802,-0.616992678732933,1.06799279045773,1.4734133961461,"Bamboo"
"228","K16036_3-O-acyltransferase","K16036","variable:Microbe_treatment",0.567948104836712,0.660393935719534,-1.47532230682404,"K16036","3-O-acyltransferase","Metabolism; Metabolism of terpenoids and polyketides; Type I polyketide structures | Metabolism; Metabolism of terpenoids and polyketides; Biosynthesis of ansamycins",1.24884274179978,-1.39879894166862,2.6476416834684,3.65842087641151,"Bamboo"
"229","K16046_cholest-4-en-3-one 26-monooxygenase [EC:1.14.15.28]","K16046","variable:Microbe_treatment",-0.0732667024837096,0.0095969930933609,-0.163250110224221,"K16046","cholest-4-en-3-one 26-monooxygenase [EC:1.14.15.28]","Metabolism; Xenobiotics biodegradation and metabolism; Steroid degradation | Brite Hierarchies; Protein families: metabolism; Cytochrome P450",0.464461585207552,-0.602237911788353,1.06669949699591,1.47162448222935,"Bamboo"
"230","K16091_Fe(3+) dicitrate transport protein","K16091","variable:Microbe_treatment",0.291830438566034,0.41204992906241,-0.616303669372896,"K16091","Fe(3+) dicitrate transport protein","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",0.491839549369997,-0.438666601320685,0.930506150690682,1.28323864423967,"Bamboo"
"231","K16093_bacitracin synthase 1","K16093","variable:Microbe_treatment",-0.818177828878968,0.270288178185856,0.26989483004093,"K16093","bacitracin synthase 1","Metabolism; Metabolism of terpenoids and polyketides; Nonribosomal peptide structures",0.449319360705687,-0.618106314895064,1.06742567560075,1.47262894954523,"Bamboo"
"232","K16233_alpha-pyrone synthase","K16233","variable:Microbe_treatment",0.0742136286072914,0.103665272741339,-0.560586472871954,"K16233","alpha-pyrone synthase","Brite Hierarchies; Protein families: metabolism; Polyketide biosynthesis proteins",0.478965223377047,-0.711329427829098,1.19029465120615,1.64258420477835,"Bamboo"
"233","K16254_mxaJ protein","K16254","variable:Microbe_treatment",0.235047048725347,0.141578267585587,-0.702760555456082,"K16254","mxaJ protein","Metabolism; Energy metabolism; Methane metabolism",0.80277223070819,-1.00078805539151,1.8035602860997,2.49086764647294,"Bamboo"
"234","K16255_cytochrome c-L","K16255","variable:Microbe_treatment",0.389801513535604,0.316182389772349,-1.06375536458292,"K16255","cytochrome c-L","Metabolism; Energy metabolism; Methane metabolism",0.692428987959833,-0.909653017899723,1.60208200585956,2.21217815326747,"Bamboo"
"235","K16256_mxaA protein","K16256","variable:Microbe_treatment",0.349138417971467,0.314672403924757,-0.990583101598144,"K16256","mxaA protein","Metabolism; Energy metabolism; Methane metabolism",0.849659909789502,-1.04806251914392,1.89772242893342,2.62111493582935,"Bamboo"
"236","K16257_mxaC protein","K16257","variable:Microbe_treatment",0.422278030371554,0.507563961085818,-1.25149365890823,"K16257","mxaC protein","Metabolism; Energy metabolism; Methane metabolism",0.759529239792834,-0.954822825233017,1.71435206502585,2.36747273814237,"Bamboo"
"237","K16258_mxaK protein","K16258","variable:Microbe_treatment",0.288301578502371,0.252787489073191,-0.884006264425673,"K16258","mxaK protein","Metabolism; Energy metabolism; Methane metabolism",0.740102714460328,-0.948307849576521,1.68841056403685,2.33158984418975,"Bamboo"
"238","K16259_mxaL protein","K16259","variable:Microbe_treatment",0.354963741578943,0.441856818627237,-1.09671227477924,"K16259","mxaL protein","Metabolism; Energy metabolism; Methane metabolism",0.847018124726041,-1.02909996700881,1.87611809173485,2.59123130878164,"Bamboo"
"239","K16319_anthranilate 1,2-dioxygenase large subunit [EC:1.14.12.1]","K16319","variable:Microbe_treatment",0.708956893160939,0.940121255790498,-1.72551917636214,"K16319","anthranilate 1,2-dioxygenase large subunit [EC:1.14.12.1]","Metabolism; Xenobiotics biodegradation and metabolism; Aminobenzoate degradation",0.810360964787504,-0.85677279419314,1.66713375898064,2.30215926730038,"Bamboo"
"240","K16320_anthranilate 1,2-dioxygenase small subunit [EC:1.14.12.1]","K16320","variable:Microbe_treatment",0.499469282014915,0.653759470246608,-1.28163265485635,"K16320","anthranilate 1,2-dioxygenase small subunit [EC:1.14.12.1]","Metabolism; Xenobiotics biodegradation and metabolism; Aminobenzoate degradation",0.673732633973234,-0.751694171437006,1.42542680541024,1.96782452752354,"Bamboo"
"241","K16340_PH domain and leucine-rich repeat-containing protein phosphatase [EC:3.1.3.16]","K16340","variable:Microbe_treatment",-0.157593454528123,0.180700001811592,-0.431343723428384,"K16340","PH domain and leucine-rich repeat-containing protein phosphatase [EC:3.1.3.16]","Environmental Information Processing; Signal transduction; PI3K-Akt signaling pathway | Brite Hierarchies; Protein families: metabolism; Protein phosphatases and associated proteins",0.34956000960534,-0.597424733799552,0.946984743404891,1.30603222103012,"Bamboo"
"242","K16343_calcium-independent phospholipase A2 [EC:3.1.1.4]","K16343","variable:Microbe_treatment",0.344800417662786,0.0915841502317167,-0.841562975914225,"K16343","calcium-independent phospholipase A2 [EC:3.1.1.4]","Metabolism; Lipid metabolism; Glycerophospholipid metabolism | Metabolism; Lipid metabolism; Ether lipid metabolism | Metabolism; Lipid metabolism; Arachidonic acid metabolism | Metabolism; Lipid metabolism; Linoleic acid metabolism | Metabolism; Lipid metabolism; alpha-Linolenic acid metabolism | Environmental Information Processing; Signal transduction; Ras signaling pathway | Organismal Systems; Circulatory system; Vascular smooth muscle contraction | Organismal Systems; Sensory system; Inflammatory mediator regulation of TRP channels",0.605078937822641,-0.851086504555388,1.45616544237803,2.01034293272419,"Bamboo"
"243","K16385_polyene macrolide polyketide synthase, KS-AT-KR-ACP domains","K16385","variable:Microbe_treatment",-0.0343163257417319,0.0651782546584854,-0.354681599792316,"K16385","polyene macrolide polyketide synthase, KS-AT-KR-ACP domains","Metabolism; Metabolism of terpenoids and polyketides; Type I polyketide structures",0.635755017794352,-0.832364925221646,1.468119943016,2.02687867901083,"Bamboo"
"244","K16566_exopolysaccharide production protein ExoY","K16566","variable:Microbe_treatment",0.184883340438901,0.195323914974484,-0.48420693119415,"K16566","exopolysaccharide production protein ExoY","Not Included in Pathway or Brite; Unclassified: metabolism; Glycan metabolism",0.882247905861807,-0.945392206430201,1.82764011229201,2.52417542808598,"Bamboo"
"245","K16649_rhamnopyranosyl-N-acetylglucosaminyl-diphospho-decaprenol beta-1,3/1,4-galactofuranosyltransferase [EC:2.4.1.287]","K16649","variable:Microbe_treatment",0.564484010608436,0.387210763704146,-1.17216838423883,"K16649","rhamnopyranosyl-N-acetylglucosaminyl-diphospho-decaprenol beta-1,3/1,4-galactofuranosyltransferase [EC:2.4.1.287]","Metabolism; Glycan biosynthesis and metabolism; Arabinogalactan biosynthesis - Mycobacterium | Brite Hierarchies; Protein families: metabolism; Glycosyltransferases",0.652775482110146,-0.786637936854035,1.43941341896418,1.98717114016269,"Bamboo"
"246","K16650_galactofuranosylgalactofuranosylrhamnosyl-N-acetylglucosaminyl-diphospho-decaprenol beta-1,5/1,6-galactofuranosyltransferase [EC:2.4.1.288]","K16650","variable:Microbe_treatment",-0.170310180483589,0.0370608705390317,-0.237842684012508,"K16650","galactofuranosylgalactofuranosylrhamnosyl-N-acetylglucosaminyl-diphospho-decaprenol beta-1,5/1,6-galactofuranosyltransferase [EC:2.4.1.288]","Metabolism; Glycan biosynthesis and metabolism; Arabinogalactan biosynthesis - Mycobacterium | Brite Hierarchies; Protein families: metabolism; Glycosyltransferases",0.517049458808497,-0.742361165109828,1.25941062391832,1.73818704288379,"Bamboo"
"247","K16697_teichuronic acid biosynthesis glycosyltransferase TuaC [EC:2.4.-.-]","K16697","variable:Microbe_treatment",0.406109911671582,0.073567000523414,-0.599094398235394,"K16697","teichuronic acid biosynthesis glycosyltransferase TuaC [EC:2.4.-.-]","Brite Hierarchies; Protein families: metabolism; Glycosyltransferases",0.947742977833502,-1.02024833494204,1.96799131277555,2.71831250771023,"Bamboo"
"248","K16699_teichuronic acid biosynthesis glycosyltransferase TuaH [EC:2.4.-.-]","K16699","variable:Microbe_treatment",-0.773524741538582,0.0985752475126363,0.33148461367729,"K16699","teichuronic acid biosynthesis glycosyltransferase TuaH [EC:2.4.-.-]","Brite Hierarchies; Protein families: metabolism; Glycosyltransferases",0.536098134164028,-0.744635800042348,1.28073393420638,1.76768194690301,"Bamboo"
"249","K16860_phospholipase D3/4 [EC:3.1.4.4]","K16860","variable:Microbe_treatment",0.621093843841916,0.760315595526973,-1.45413047748539,"K16860","phospholipase D3/4 [EC:3.1.4.4]","Metabolism; Lipid metabolism; Glycerophospholipid metabolism | Metabolism; Lipid metabolism; Ether lipid metabolism | Brite Hierarchies; Protein families: genetic information processing; Membrane trafficking",0.630089454883007,-0.674242660688704,1.30433211557171,1.80032350606976,"Bamboo"
"250","K16911_ATP-dependent RNA helicase DDX21 [EC:3.6.4.13]","K16911","variable:Microbe_treatment",0.519017707079193,0.197180703715958,-1.07390597387564,"K16911","ATP-dependent RNA helicase DDX21 [EC:3.6.4.13]","Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis | Brite Hierarchies; Protein families: genetic information processing; Chromosome and associated proteins",0.721587963328301,-0.938773196928034,1.66036116025634,2.29279124954724,"Bamboo"
"251","K16963_putative S-methylcysteine transport system ATP-binding protein","K16963","variable:Microbe_treatment",-0.0240332529364825,0.0851042938613015,-0.409370997805043,"K16963","putative S-methylcysteine transport system ATP-binding protein","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",0.483292971189005,-0.694766295505571,1.17805926669458,1.62565993331525,"Bamboo"
"252","K17202_erythritol transport system substrate-binding protein","K17202","variable:Microbe_treatment",0.203899300487595,0.323683271837013,-0.555629985784087,"K17202","erythritol transport system substrate-binding protein","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",0.485506207298636,-0.502535436403011,0.988041643701647,1.36282309060997,"Bamboo"
